año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna_;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes;ducto;norma;nombre_ducto;tabla;origen
2022;CMPC PULP SPA;96532330-9;CMPC CELULOSA PLANTA SANTA FE;3522;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Biobío;Biobío;Nacimiento;8306;-37,51416;-72,65060;0,05244;Cianuro;6;453;DS 90;PUNTO 1 RIO BIO BIO ;Tabla 2;SMA
2022;MINERA ESCONDIDA LIMITADA;79587210-8;PUNTA COLOSO 0;64565;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Antofagasta;Antofagasta;Antofagasta;2101;-23,76631;-70,47267;1,13673;Aluminio;2;65;DS 90;PUNTO 1 COLOSO;Tabla 5;SMA
2022;SALMONES PACIFIC STAR S A;79559220-2;PLANTA DE PROCESO;5441857;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Quellón;10208;-43,11903;-73,58272;0,00330;Manganeso;22;133;DS 90;P.STAR.QUELLON;Tabla 5;SMA
2022;MARINE FARMS LIMITADA;77667460-5;GRANJA MARINA;5441803;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Valparaíso;Valparaíso;Valparaíso;5101;-33,09445;-71,72226;0,00020;Plomo;30;77;DS 90;MF.LVERDE;Tabla 4;SMA
2022;SOCIEDAD DE TURISMO RIO SERRANO S.A.;77606550-1;HOTEL RIO SERRANO;5459338;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Magallanes y de la Antártica Chilena;Última Esperanza;Torres del Paine;12402;-51,41100;-73,08300;0,00000;Molibdeno;24;844;DS 90;DESCARGA 1;Tabla 2;SMA
2022;COLBUN S A;96505760-9;CENTRAL TERMOELÉCTRICA LOS PINOS;2099211;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Biobío;Cabrero;8303;-37,08528;-72,32512;0,01925;Nitrógeno Total  Kjeldahl;27;449;DS 90;PUNTO 1 CANAL DE DERRAMES;Tabla 1;SMA
2022;COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;82002200-9;FERIA BULNES;5470374;Venta al por mayor de materias primas agropecuarias y animales vivos;G4620;Venta al por mayor de animales vivos;G462020;Comercio mayorista;18;Ñuble;Diguillín;Bulnes;16102;-36,75849;-72,29767;0,00001;Cianuro;6;928;DS 90;PUNTO 1 AFLUENTE ESTERO GALLIPAVO;Tabla 1;SMA
2022;EMPRESA NACIONAL DEL PETROLEO;92604000-6;GREGORIO;4586065;Fabricación de productos de la refinación del petróleo;C1920;Fabricación de productos de la refinación del petróleo;C192000;Refinería de petróleo;6;Magallanes y de la Antártica Chilena;Magallanes;San Gregorio;12104;-52,62349;-70,20099;0,00019;Zinc;43;158;DS 90;EMISARIO SUBMARINO EN BAHÍA GREGORIO;Tabla 5;SMA
2022;CONTENEDORES SAN FERNANDO SPA;96551150-4;CONTENEDORES SAN FERNANDO SPA;343;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C1702;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C170200;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,54512;-70,95238;0,00000;Cadmio;5;374;DS 90;PUNTO 1 CANAL URGATINO;Tabla 1;SMA
2022;WATT'S S.A;76455830-8;WATTS OSORNO;5452221;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,58869;-73,09715;89,46834;Cloruros;7;585;DS 90;PUNTO 1 RIO DAMAS;Tabla 2;SMA
2022;SALMONES AYSEN S.A.;76650680-1;PISCICULTURA TRES HORQUETAS;5401968;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Cunco;9103;-39,02519;-72,01060;53,52729;Nitrógeno Total;26;937;DS 90;PUNTO 1 RIO CODIHUE;Tabla 3;SMA
2022;CMPC PULP SPA;96532330-9;CMPC CELULOSA PLANTA LAJA;3216;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Biobío;Biobío;Laja;8304;-37,28573;-72,71244;0,00102;Tetracloroeteno;39;452;DS 90;PUNTO 1 RIO BIO BIO CON DILUCION;Tabla 2;SMA
2022;HENDRIX GENETICS AQUACULTURE SA;96753540-0;PISCICULTURA CATRIPULLI;4586424;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Curarrehue;9104;-39,39014;-71,68036;0,00062;Selenio;33;505;DS 90;PUNTO 1;Tabla 1;SMA
2022;CELULOSA ARAUCO Y CONSTITUCION S A;93458000-1;PLANTA LICANCEL;85016;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Maule;Curicó;Licantén;7303;-34,98793;-72,02030;0,06185;Níquel;25;413;DS 90;RIO MATAQUITO;Tabla 2;SMA
2022;CARNES NUBLE S A;96518070-2;Ñuble Alimentos Planta Valdivia;5457980;Elaboración y conservación de carne;C1010;Elaboración y conservación de carne y productos cárnicos;C101020;Otras industrias manufactureras;10;Los Ríos;Valdivia;Valdivia;14101;-39,80340;-73,20907;0,01027;Indice Fenol;21;88;DS 90;FRIVAL;Tabla 2;SMA
2022;INVERSIONES E INDUSTRIAS VALLE VERDE S.A.;76006727-K;INDUSTRIAS E INVERSIONES VALLE VERDE SA;4588051;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,53805;-73,08087;0,00012;Cianuro;6;918;DS 90;PUNTO 1 ESTERO REMEHUE;Tabla 2;SMA
2022;AQUACHILE MAULLIN LIMITADA;79728530-7;PISCICULTURA RIO LAS MARCAS (100125);244707;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,35932;-72,70829;11,32734;Nitrógeno Total  Kjeldahl;27;555;DS 90;PUNTO 1 RIO LAS MARCAS;Tabla 1;SMA
2022;MARINE FARMS LIMITADA;77667460-5;GRANJA MARINA;5441803;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Valparaíso;Valparaíso;Valparaíso;5101;-33,09445;-71,72226;0,00007;Hidrocarburos Volatiles;19;77;DS 90;MF.LVERDE;Tabla 4;SMA
2022;AQUAGEN CHILE S A;96912840-3;Piscicultura Pangueco;5482756;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,83455;-71,72531;0,02102;Cianuro;6;1060;DS 90;PUNTO 1 VERTIENTE SIN NOMBRE;Tabla 1;SMA
2022;BENCHMARK GENETICS CHILE SPA;76816129-1;PISCICULTURA CURACALCO;5442197;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Cunco;9103;-38,93206;-72,02798;0,02315;Hierro Disuelto;20;843;DS 90;PUNTO 1 RIO CURACALCO;Tabla 1;SMA
2022;CAJA DE COMPENSACION DE ASIGNACION FAMILIAR DE LOS ANDES;81826800-9;CAMPING RIO SERRANO;5460869;Actividades de campamentos, parques de vehículos de recreo y parques de caravanas;I5520;Actividades de camping y de parques para casas rodantes;I552000;Otras actividades;20;Magallanes y de la Antártica Chilena;Última Esperanza;Torres del Paine;12402;-51,22745;-72,97164;0,02516;Sulfato;36;1054;DS 90;PUNTO 1 RO SERRANO;Tabla 1;SMA
2022;PROCESOS NATURALES VILKUN S.A.;76093553-0;PROCESOS NATURALES VILKUN SA;323571;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Araucanía;Cautín;Vilcún;9119;-38,73892;-72,35894;0,00002;Cadmio;5;932;DS 90;PUNTO 1 RIO CODIHUE;Tabla 2;SMA
2022;AQUACHILE MAULLIN LIMITADA;79728530-7;PISCICULTURA RIO LAS MARCAS (100125);244707;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,35932;-72,70829;0,00215;Triclorometano;41;555;DS 90;PUNTO 1 RIO LAS MARCAS;Tabla 1;SMA
2022;INTERAGRO SA;96836500-2;INTERAGRO SA;309830;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rancagua;6101;-34,13380;-70,73111;0,00003;Mercurio;23;919;DS 46;PUNTO 1;Tabla 1;SMA
2022;CONSORCIO SANTA MARTA S A;96828810-5;RELLENO SANITARIO SANTA MARTA;97614;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;Gestores de residuos;15;Metropolitana de Santiago;Talagante;Talagante;13601;-33,69717;-70,80253;0,00817;Zinc;43;762;DS 90;Punto Descarga Quebrada El Aguilar;Tabla 1;SMA
2022;EMPRESA NACIONAL DEL PETROLEO;92604000-6;POSESIÓN;4586063;Extracción de gas natural;B0620;Extracción de gas natural;B062000;Minería;4;Magallanes y de la Antártica Chilena;Magallanes;San Gregorio;12104;-52,25935;-68,93663;0,00010;Cianuro;6;986;DS 90;DESCARGA 1 Bahía Posesión;Tabla 5;SMA
2022;EMPRESAS CAROZZI S A;96591040-9;PLANTA NUTRIPRO LONTUE;5452039;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;Otras industrias manufactureras;10;Maule;Curicó;Sagrada Familia;7307;-35,04795;-71,28596;0,13515;Sulfato;36;974;DS 90;DESCARGA 1;Tabla 1;SMA
2022;PISCICULTURA NILAHUE SPA;96924560-4;PISCICULTURA NILAHUE;5453624;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Lago Ranco;14203;-40,39155;-72,08132;0,03210;Hierro Disuelto;20;797;DS 90;PUNTO 1 RIO NILAHUE;Tabla 3;SMA
2022;SOC AGRICOLA LA ISLA LTDA;79588720-2;SOC. AGRICOLA LA ISLA LTDA.;9713;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Metropolitana de Santiago;Melipilla;Melipilla;13501;-33,72116;-71,21176;0,00130;Nitrógeno Total  Kjeldahl;27;864;DS 90;PUNTO 1 RIO MAIPO;Tabla 1;SMA
2022;PRODUCTOS DEL MAR VENTISQUEROS S A;96545040-8;PISCICULTURA CHAQUEIHUA II;5459651;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Palena;Hualaihué;10403;-41,92468;-72,43459;0,15149;Sulfuro;37;600;DS 90;PUNTO 1 RIO NEGRO;Tabla 1;SMA
2022;SALMONES CAMANCHACA S A;76065596-1;PLANTA DE PROCESO TOMÉ;2326955;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Biobío;Concepción;Tomé;8111;-36,62326;-72,93995;0,00024;Selenio;33;225;DS 90;Salmones.Camanchaca ;Tabla 5;SMA
2022;AGRICOLA Y PACKING CACHAPOAL S A;96526030-7;AGRICOLA Y PACKING CACHAPOAL S.A;322487;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coltauco;6104;-34,25080;-71,02694;0,00003;Hierro Disuelto;20;373;DS 90;PUNTO 1 ESTERO PUREN ;Tabla 1;SMA
2022;COMITE DE AGUA POTABLE SANTA FE;71244200-K;Planta Tratamiento Santa Fé;5482015;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;Plantas de tratamiento de aguas servidas;14;Biobío;Biobío;Los Angeles;8301;-37,47299;-72,57486;0,27849;Nitrógeno Total  Kjeldahl;27;1036;DS 90;PUNTO 1 EFLUENTE PTAS;Tabla 2;SMA
2022;SOC AGRICOLA REQUINGUA LTDA;80890600-7;SOCIEDAD AGRICOLA REQUINGUA LIMITADA;4795;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Sagrada Familia;7307;-35,02871;-71,34414;0,00002;Níquel;25;1045;DS 90;PUNTO 1 ESTERO PATAGUAL;Tabla 1;SMA
2022;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;Plantas de tratamiento de aguas servidas;14;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768;-70,43512;0,00204;Molibdeno;24;74;DS 90;C.MORENO;Tabla 4;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL ATACAMA;5453818;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,09061;-70,41832;0,06843;Cromo Total;12;61;DS 90;NORIAS;Tabla 4;SMA
2022;EXPORTADORA UNIFRUTTI TRADERS SPA;89258800-7;UNIFRUTTI PLANTA LINARES;6918;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Maule;Linares;Linares;7401;-35,82210;-71,64177;0,29109;Aceites y Grasas;1;258;DS 90;PUNTO 1 CANAL DE RIEGO;Tabla 1;SMA
2022;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;UCN SEDE COQUIMBO;5441797;Enseñanza superior en universidades;P8531;Enseñanza superior en universidades privadas;P853120;Otras actividades;20;Coquimbo;Elqui;Coquimbo;4102;-29,96567;-71,35348;0,00007;Sulfuro;37;71;DS 90;UCN.CULTIVO;Tabla 4;SMA
2022;NESTLE CHILE SA;90703000-8;NESTLE CHILE S.A. FABRICA CANCURA;4806255;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,73367;-72,98106;0,00273;Fluoruro;15;591;DS 90;PUNTO 1 CON DILUCION;Tabla 2;SMA
2022;MULTI X S.A.;79891160-0;PISCICULTURA PUERTO FONCK;322649;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Puerto Octay;10302;-41,00562;-72,74312;0,25431;Sulfato;36;582;DS 90;PUNTO 1 LAGO LLANQUIHUE;Tabla 3;SMA
2022;ECOMAULE SPA;99539220-8;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;4587897;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;Gestores de residuos;15;Maule;Talca;Río Claro;7108;-35,20075;-71,40191;0,00012;Cobre;8;425;DS 90;PUNTO 1 ESTERO VILLA EL HUESO;Tabla 1;SMA
2022;SALMOCONCESIONES S A;96603640-0;PISCICULTURA MAÑIHUALES;5471514;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Aysén;11201;-45,13831;-72,14198;0,00438;Aluminio;2;936;DS 90;PUNTO 1 RIO MAÑIHUALES;Tabla 1;SMA
2022;UNIVERSIDAD AUSTRAL DE CHILE;81380500-6;CAMPUS ISLA TEJA;5453786;Enseñanza superior en universidades;P8531;Enseñanza superior en universidades públicas;P853110;Otras actividades;20;Los Ríos;Valdivia;Valdivia;14101;-39,80722;-73,25220;0,08341;Sólidos Suspendidos Totales;35;740;DS 90;PUNTO 2. RIO CAU CAU. JARDIN BOTANICO;Tabla 2;SMA
2022;SERVICIOS AGROINDUSTRIALES SUBSOLE S.A.;76136210-0;PLANTA SUBSOLE OLIVAR;24187;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Libertador Gral. Bernardo O'Higgins;Cachapoal;Olivar;6111;-34,21312;-70,78679;0,00000;Pentaclorofenol;28;772;DS 90;PUNTO 1 CANAL ISLA Y ZUMAETA;Tabla 1;SMA
2022;PATAGONIAFRESH S.A.;96912440-8;PATAGONIAFRESH PLANTA SAN FERNANDO;315112;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,57006;-70,97348;0,02974;Boro;4;379;DS 90;PUNTO 1 CANAL EL TRAPICHE;Tabla 1;SMA
2022;CMPC MADERAS SPA;95304000-K;CENTRAL TERMOELECTRICA LAJA;386458;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Biobío;Cabrero;8303;-37,03330;-72,40000;0,05340;Aceites y Grasas;1;959;DS 46;PUNTO 1 CTM LAJA;Tabla 1;SMA
2022;EXPORTADORA UNIFRUTTI TRADERS SPA;89258800-7;UNIFRUTTI PLANTA REQUINOA;80535;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Libertador Gral. Bernardo O'Higgins;Cachapoal;Requínoa;6116;-34,25433;-70,80179;0,00005;Tolueno;40;260;DS 90;PUNTO 1 CANAL JORDAN Y VALDEZ;Tabla 1;SMA
2022;BADINOTTI NET SERVICES AYSEN SPA;77044848-4;BADINOTTI NET SERVICES AYSEN;5460923;Fabricación de cuerdas, cordeles, bramantes y redes;C1394;Fabricación de cuerdas, cordeles, bramantes y redes;C139400;Otras industrias manufactureras;10;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Aysén;11201;-45,43239;-72,75871;0,00120;Hidrocarburos Fijos;17;624;DS 90;PUNTO 1 ESTERO EL SALTO;Tabla 1;SMA
2022;CERMAQ CHILE S.A.;79784980-4;PLANTA DALCAHUE;5441850;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Dalcahue;10205;-42,38744;-73,66676;0,00252;Fluoruro;15;126;DS 90;DESCARGA 1 CMC.P.DALCAHUE;Tabla 5;SMA
2022;ACUICOLA E INVERSIONES NALCAHUE LIMITADA;76923661-9;PISCICULTURA COIPUE;67344;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Freire;9105;-39,07385;-72,46909;0,00005;Zinc;43;822;DS 46;FOSA SEPTICA;Tabla 1;SMA
2022;PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA;77733840-4;PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA;42275;Pesca marítima;A0311;Recolección y extracción de productos marinos;A031130;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Antártica Chilena;Cabo de Hornos (Ex-Navarino);12201;-54,93099;-67,57220;0,00001;Selenio;33;636;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 1;SMA
2022;TRESMONTES S.A;76388064-8;TRESMONTES COMPLEJO CASABLANCA;6750;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Valparaíso;Valparaíso;Casablanca;5102;-33,32979;-71,39192;0,00001;Pentaclorofenol;28;347;DS 90;PUNTO 2 ESTERO CASABLANCA;Tabla 1;SMA
2022;PESQUERA TRANS ANTARTIC LIMITADA;76169670-K;TRANS ANTARTIC;5441836;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,49559;-72,98648;0,00004;Mercurio;23;112;DS 90;T.ANTARTIC;Tabla 5;SMA
2022;CERVECERIA KUNSTMANN S A;96981310-6;COMPAÑIA CERVECERA KUNSTMANN S.A.;3618;Elaboración de bebidas malteadas y de malta;C1103;Elaboración de bebidas malteadas y de malta;C110300;Otras industrias manufactureras;10;Los Ríos;Valdivia;Valdivia;14101;-39,83352;-73,27623;2,80589;Sólidos Suspendidos Totales;35;960;DS 90;PUNTO 1 RÍO VALDIVIA;Tabla 2;SMA
2022;ORAFTI CHILE S A;77894990-3;ORAFTI CHILE S A;245367;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Ñuble;Diguillín;Pemuco;16105;-36,91338;-72,34326;0,00519;Níquel;25;245;DS 90;PUNTO 1 RIO RELBUN;Tabla 2;SMA
2022;PISCICULTURA NILAHUE SPA;96924560-4;PISCICULTURA NILAHUE;5453624;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Lago Ranco;14203;-40,39155;-72,08132;0,01444;Manganeso;22;797;DS 90;PUNTO 1 RIO NILAHUE;Tabla 3;SMA
2022;CERMAQ CHILE S.A.;79784980-4;PLANTA CHINQUIHUE;5441819;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Puerto Montt;10101;-41,51394;-73,02943;0,01275;Cobre;8;94;DS 90;AGRO.SCRUZ;Tabla 5;SMA
2022;ECOMAULE SPA;99539220-8;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;4587897;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;Gestores de residuos;15;Maule;Talca;Río Claro;7108;-35,20075;-71,40191;0,02053;Hierro Disuelto;20;425;DS 90;PUNTO 1 ESTERO VILLA EL HUESO;Tabla 1;SMA
2022;AQUACHILE SPA;79800600-2;PISCICULTURA CABURGA 2 (90089);5402358;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Pucón;9115;-39,28534;-71,97961;52,28546;Sólidos Suspendidos Totales;35;714;DS 90;PUNTO 1, RIO QUETROLELFU;Tabla 1;SMA
2022;COLBUN S A;96505760-9;CENTRAL TERMOELÉCTRICA LOS PINOS;2099211;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Biobío;Cabrero;8303;-37,08528;-72,32512;0,00004;Indice Fenol;21;449;DS 90;PUNTO 1 CANAL DE DERRAMES;Tabla 1;SMA
2022;CERVECERA CCU CHILE LIMITADA;96989120-4;CERVECERA CCU CHILE LTDA. (2);11626;Elaboración de bebidas malteadas y de malta;C1103;Elaboración de bebidas malteadas y de malta;C110300;Otras industrias manufactureras;10;Metropolitana de Santiago;Santiago;Quilicura;13125;-33,36098;-70,70325;0,00197;Cromo Hexavalente;11;333;DS 90;PUNTO 1 ESTERO LAS CRUCES;Tabla 1;SMA
2022;BAYAS DEL SUR S.A.;96563630-7;BAYAS DEL SUR SA;805;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Los Lagos;Osorno;Purranque;10303;-40,82847;-73,17984;0,07006;Cloruros;7;601;DS 90;PUNTO 1 ESTERO LARGO;Tabla 1;SMA
2022;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA LOS TAMBORES;5442669;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Río Bueno;14204;-40,32973;-72,98349;0,02216;Tolueno;40;525;DS 90;PUNTO 1 RIO BUENO;Tabla 1;SMA
2022;SANTIAGO AGRISUPPLY SPA;76271425-6;SANTIAGO AGRISUPPLY SPA;5464004;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Talagante;Talagante;13601;-33,67694;-70,92368;0,00010;Molibdeno;24;1028;DS 90;PUNTO 1 ACEQUIA INTRAPREDIAL;Tabla 1;SMA
2022;SUR INVERSIONES SOCIEDAD ANONIMA;96954810-0;PISCICULTURA CAMPAMENTO VIEJO;5458525;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Antuco;8302;-37,38840;-71,46971;0,31846;Indice Fenol;21;461;DS 90;PUNTO 1;Tabla 1;SMA
2022;PRODUCTOS DEL MAR VENTISQUEROS S A;96545040-8;PLANTA  CHINCUI;5459670;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Puerto Montt;10101;-41,51866;-73,04193;0,00026;Cadmio;5;728;DS 90;Punto Bahia Chincui;Tabla 5;SMA
